ID	dealership	latitude	longitude	source	year	processed_m3
2570	UNIVEN	-23.14	-47.02	Catalytic reforming unit	2013	1042.16
2571	UNIVEN	-23.14	-47.02	Catalytic reforming unit	2014	288.4
2572	UNIVEN	-23.14	-47.02	Catalytic reforming unit	2015	0
2573	UNIVEN	-23.14	-47.02	Catalytic reforming unit	2016	0
2574	UNIVEN	-23.14	-47.02	Catalytic reforming unit	2017	0
2575	UNIVEN	-23.14	-47.02	Catalytic reforming unit	2018	0
2576	UNIVEN	-23.14	-47.02	Catalytic reforming unit	2019	0
2577	UNIVEN	-23.14	-47.02	Catalytic reforming unit	2020	0
2578	UNIVEN	-23.14	-47.02	Catalytic reforming unit	2021	0
2579	UNIVEN	-23.14	-47.02	Catalytic reforming unit	2022	0
2580	UNIVEN	-23.14	-47.02	Catalytic reforming unit	2023	0
2581	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	1990	0
2582	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	1991	0
2583	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	1992	0
2584	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	1993	0
2585	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	1994	0
2586	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	1995	0
2587	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	1996	0
2588	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	1997	0
2589	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	1998	0
2590	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	1999	0
2591	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2000	0
2592	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2001	0
2593	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2002	0
2594	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2003	0
2595	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2004	0
2596	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2005	0
2597	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2006	58409.68
2598	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2007	109046.03
2599	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2008	43586
2600	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2009	147746.92
2601	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2010	184276.28
2602	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2011	112084.47
2603	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2012	16968.57
2604	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2013	1377.14
2605	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2014	381.1
2606	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2015	0
2607	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2016	0
2608	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2017	0
2609	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2018	0
2610	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2019	0
2611	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2020	0
2612	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2021	0
2613	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2022	0
2614	UNIVEN	-23.14	-47.02	Fluid Catalytic Cracking Unit (FCC)	2023	0
2615	UNIVEN	-23.14	-47.02	Purge Systems	1990	0
2616	UNIVEN	-23.14	-47.02	Purge Systems	1991	0
2617	UNIVEN	-23.14	-47.02	Purge Systems	1992	0
2618	UNIVEN	-23.14	-47.02	Purge Systems	1993	0
2619	UNIVEN	-23.14	-47.02	Purge Systems	1994	0
2620	UNIVEN	-23.14	-47.02	Purge Systems	1995	0
2621	UNIVEN	-23.14	-47.02	Purge Systems	1996	0
2622	UNIVEN	-23.14	-47.02	Purge Systems	1997	0
2623	UNIVEN	-23.14	-47.02	Purge Systems	1998	0
2624	UNIVEN	-23.14	-47.02	Purge Systems	1999	0
2625	UNIVEN	-23.14	-47.02	Purge Systems	2000	0
2626	UNIVEN	-23.14	-47.02	Purge Systems	2001	0
2627	UNIVEN	-23.14	-47.02	Purge Systems	2002	0
2628	UNIVEN	-23.14	-47.02	Purge Systems	2003	0
2629	UNIVEN	-23.14	-47.02	Purge Systems	2004	0
2630	UNIVEN	-23.14	-47.02	Purge Systems	2005	0
2631	UNIVEN	-23.14	-47.02	Purge Systems	2006	20522.32
2632	UNIVEN	-23.14	-47.02	Purge Systems	2007	38313.47
2633	UNIVEN	-23.14	-47.02	Purge Systems	2008	15314
2634	UNIVEN	-23.14	-47.02	Purge Systems	2009	51911.08
2635	UNIVEN	-23.14	-47.02	Purge Systems	2010	64745.72
2636	UNIVEN	-23.14	-47.02	Purge Systems	2011	39381.03
2637	UNIVEN	-23.14	-47.02	Purge Systems	2012	5961.93
2638	UNIVEN	-23.14	-47.02	Purge Systems	2013	483.86
2639	UNIVEN	-23.14	-47.02	Purge Systems	2014	133.9
2640	UNIVEN	-23.14	-47.02	Purge Systems	2015	0
2641	UNIVEN	-23.14	-47.02	Purge Systems	2016	0
2642	UNIVEN	-23.14	-47.02	Purge Systems	2017	0
2643	UNIVEN	-23.14	-47.02	Purge Systems	2018	0
2644	UNIVEN	-23.14	-47.02	Purge Systems	2019	0
2645	UNIVEN	-23.14	-47.02	Purge Systems	2020	0
2646	UNIVEN	-23.14	-47.02	Purge Systems	2021	0
2647	UNIVEN	-23.14	-47.02	Purge Systems	2022	0
2648	UNIVEN	-23.14	-47.02	Purge Systems	2023	0
2649	UNIVEN	-23.14	-47.02	Fugitive Emissions 	1990	0
2650	UNIVEN	-23.14	-47.02	Fugitive Emissions 	1991	0
2651	UNIVEN	-23.14	-47.02	Fugitive Emissions 	1992	0
2652	UNIVEN	-23.14	-47.02	Fugitive Emissions 	1993	0
2653	UNIVEN	-23.14	-47.02	Fugitive Emissions 	1994	0
2654	UNIVEN	-23.14	-47.02	Fugitive Emissions 	1995	0
2655	UNIVEN	-23.14	-47.02	Fugitive Emissions 	1996	0
2656	UNIVEN	-23.14	-47.02	Fugitive Emissions 	1997	0
2657	UNIVEN	-23.14	-47.02	Fugitive Emissions 	1998	0
2658	UNIVEN	-23.14	-47.02	Fugitive Emissions 	1999	0
2659	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2000	0
2660	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2001	0
2661	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2002	0
2662	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2003	0
2663	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2004	0
2664	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2005	0
2665	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2006	20522.32
2666	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2007	38313.47
2667	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2008	15314
2668	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2009	51911.08
2669	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2010	64745.72
2670	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2011	39381.03
2671	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2012	5961.93
2672	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2013	483.86
2673	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2014	133.9
2674	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2015	0
2675	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2016	0
2676	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2017	0
2677	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2018	0
2678	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2019	0
2679	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2020	0
2680	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2021	0
2681	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2022	0
2682	UNIVEN	-23.14	-47.02	Fugitive Emissions 	2023	0
2683	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	1990	0
2684	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	1991	0
2685	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	1992	0
2686	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	1993	0
2687	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	1994	0
2688	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	1995	0
2689	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	1996	0
2690	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	1997	0
2691	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	1998	0
2692	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	1999	0
2693	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2000	0
2694	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2001	0
2695	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2002	0
2696	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2003	0
2697	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2004	0
2698	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2005	0
2699	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2006	0
2700	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2007	0
2701	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2008	0
2702	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2009	0
2703	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2010	0
2704	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2011	0
2705	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2012	0
2706	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2013	0
2707	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2014	56960.12
2708	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2015	1029463.96
2709	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2016	1394403.36
2710	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2017	1225390.88
2711	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2018	1280056.12
2712	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2019	1352702.96
2713	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2020	1654014.88
2714	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2021	1128982.68
2715	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2022	1187488.96
2716	PETROBRAS	-8.38	-35.01	Catalytic reforming unit	2023	208774.44
2717	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	1990	0
2718	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	1991	0
2719	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	1992	0
2720	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	1993	0
2721	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	1994	0
2722	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	1995	0
2723	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	1996	0
2724	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	1997	0
2725	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	1998	0
2726	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	1999	0
2727	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2000	0
2728	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2001	0
2729	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2002	0
2730	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2003	0
2731	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2004	0
2732	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2005	0
2733	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2006	0
2734	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2007	0
2735	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2008	0
2736	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2009	0
2737	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2010	0
2738	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2011	0
2739	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2012	0
2740	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2013	0
2741	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2014	75268.73
2742	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2015	1360363.09
2743	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2016	1842604.44
2744	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2017	1619266.52
2745	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2018	1691502.73
2746	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2019	1787500.34
2747	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2020	2185662.52
2748	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2021	1491869.97
2749	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2022	1569181.84
2750	PETROBRAS	-8.38	-35.01	Fluid Catalytic Cracking Unit (FCC)	2023	275880.51
2751	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	1990	0
2752	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	1991	0
2753	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	1992	0
2754	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	1993	0
2755	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	1994	0
2756	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	1995	0
2757	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	1996	0
2758	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	1997	0
2759	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	1998	0
2760	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	1999	0
2761	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2000	0
2762	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2001	0
2763	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2002	0
2764	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2003	0
2765	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2004	0
2766	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2005	0
2767	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2006	0
2768	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2007	0
2769	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2008	0
2770	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2009	0
2771	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2010	0
2772	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2011	0
2773	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2012	0
2774	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2013	0
2775	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2014	36617.22
2776	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2015	661798.26
2777	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2016	896402.16
2778	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2017	787751.28
2779	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2018	822893.22
2780	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2019	869594.76
2781	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2020	1063295.28
2782	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2021	725774.58
2783	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2022	763385.76
2784	PETROBRAS	-8.38	-35.01	Fluid Coking Unit	2023	134212.14
2785	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	1990	0
2786	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	1991	0
2787	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	1992	0
2788	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	1993	0
2789	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	1994	0
2790	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	1995	0
2791	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	1996	0
2792	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	1997	0
2793	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	1998	0
2794	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	1999	0
2795	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2000	0
2796	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2001	0
2797	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2002	0
2798	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2003	0
2799	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2004	0
2800	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2005	0
2801	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2006	0
2802	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2007	0
2803	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2008	0
2804	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2009	0
2805	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2010	0
2806	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2011	0
2807	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2012	0
2808	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2013	0
2809	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2014	73234.44
2810	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2015	1323596.52
2811	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2016	1792804.32
2812	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2017	1575502.56
2813	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2018	1645786.44
2814	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2019	1739189.52
2815	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2020	2126590.56
2816	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2021	1451549.16
2817	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2022	1526771.52
2818	PETROBRAS	-8.38	-35.01	Vacuum Distillation Column Condensers	2023	268424.28
2819	PETROBRAS	-8.38	-35.01	Purge Systems	1990	0
2820	PETROBRAS	-8.38	-35.01	Purge Systems	1991	0
2821	PETROBRAS	-8.38	-35.01	Purge Systems	1992	0
2822	PETROBRAS	-8.38	-35.01	Purge Systems	1993	0
2823	PETROBRAS	-8.38	-35.01	Purge Systems	1994	0
2824	PETROBRAS	-8.38	-35.01	Purge Systems	1995	0
2825	PETROBRAS	-8.38	-35.01	Purge Systems	1996	0
2826	PETROBRAS	-8.38	-35.01	Purge Systems	1997	0
2827	PETROBRAS	-8.38	-35.01	Purge Systems	1998	0
2828	PETROBRAS	-8.38	-35.01	Purge Systems	1999	0
2829	PETROBRAS	-8.38	-35.01	Purge Systems	2000	0
2830	PETROBRAS	-8.38	-35.01	Purge Systems	2001	0
2831	PETROBRAS	-8.38	-35.01	Purge Systems	2002	0
2832	PETROBRAS	-8.38	-35.01	Purge Systems	2003	0
2833	PETROBRAS	-8.38	-35.01	Purge Systems	2004	0
2834	PETROBRAS	-8.38	-35.01	Purge Systems	2005	0
2835	PETROBRAS	-8.38	-35.01	Purge Systems	2006	0
2836	PETROBRAS	-8.38	-35.01	Purge Systems	2007	0
2837	PETROBRAS	-8.38	-35.01	Purge Systems	2008	0
2838	PETROBRAS	-8.38	-35.01	Purge Systems	2009	0
2839	PETROBRAS	-8.38	-35.01	Purge Systems	2010	0
2840	PETROBRAS	-8.38	-35.01	Purge Systems	2011	0
2841	PETROBRAS	-8.38	-35.01	Purge Systems	2012	0
2842	PETROBRAS	-8.38	-35.01	Purge Systems	2013	0
2843	PETROBRAS	-8.38	-35.01	Purge Systems	2014	26445.77
2844	PETROBRAS	-8.38	-35.01	Purge Systems	2015	477965.41
2845	PETROBRAS	-8.38	-35.01	Purge Systems	2016	647401.56
2846	PETROBRAS	-8.38	-35.01	Purge Systems	2017	568931.48
2847	PETROBRAS	-8.38	-35.01	Purge Systems	2018	594311.77
2848	PETROBRAS	-8.38	-35.01	Purge Systems	2019	628040.66
2849	PETROBRAS	-8.38	-35.01	Purge Systems	2020	767935.48
2850	PETROBRAS	-8.38	-35.01	Purge Systems	2021	524170.53
2851	PETROBRAS	-8.38	-35.01	Purge Systems	2022	551334.16
2852	PETROBRAS	-8.38	-35.01	Purge Systems	2023	96930.99
2853	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	1990	0
2854	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	1991	0
2855	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	1992	0
2856	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	1993	0
2857	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	1994	0
2858	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	1995	0
2859	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	1996	0
2860	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	1997	0
2861	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	1998	0
2862	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	1999	0
2863	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2000	0
2864	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2001	0
2865	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2002	0
2866	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2003	0
2867	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2004	0
2868	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2005	0
2869	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2006	0
2870	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2007	0
2871	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2008	0
2872	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2009	0
2873	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2010	0
2874	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2011	0
2875	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2012	0
2876	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2013	0
2877	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2014	26445.77
2878	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2015	477965.41
2879	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2016	647401.56
2880	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2017	568931.48
2881	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2018	594311.77
2882	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2019	628040.66
2883	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2020	767935.48
2884	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2021	524170.53
2885	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2022	551334.16
2886	PETROBRAS	-8.38	-35.01	Fugitive Emissions 	2023	96930.99
2887	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2000	0
2888	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2001	0
2889	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2002	0
2890	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2003	0
2891	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2004	0
2892	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2005	0
2893	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2006	0
2894	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2007	0
2895	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2008	0
2896	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2009	0
2897	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2010	0
2898	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2011	0
2899	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2012	0
2900	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2013	0
2901	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2014	0
2902	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2015	0
2903	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2016	0
2904	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2017	0
2905	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2018	0
2906	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2019	0
2907	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2020	0
2908	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2021	0
2909	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2022	2931.32
2910	SSOIL ENERGY	-21.37	-50.28	Catalytic reforming unit	2023	100.8
2911	SSOIL ENERGY	-21.37	-50.28	Fluid Catalytic Cracking Unit (FCC)	2000	0
2912	SSOIL ENERGY	-21.37	-50.28	Fluid Catalytic Cracking Unit (FCC)	2001	0
2913	SSOIL ENERGY	-21.37	-50.28	Fluid Catalytic Cracking Unit (FCC)	2002	0
2914	SSOIL ENERGY	-21.37	-50.28	Fluid Catalytic Cracking Unit (FCC)	2003	0
2915	SSOIL ENERGY	-21.37	-50.28	Fluid Catalytic Cracking Unit (FCC)	2004	0
2916	SSOIL ENERGY	-21.37	-50.28	Fluid Catalytic Cracking Unit (FCC)	2005	0
2917	SSOIL ENERGY	-21.37	-50.28	Fluid Catalytic Cracking Unit (FCC)	2006	0
2918	SSOIL ENERGY	-21.37	-50.28	Fluid Catalytic Cracking Unit (FCC)	2007	0
2919	SSOIL ENERGY	-21.37	-50.28	Fluid Catalytic Cracking Unit (FCC)	2008	0
