ID	Fuel_type	Granted_power_MW	latitude	longitude	year	Fuel_consumed_plant_GJ
381	Biomass_thermal	3,8	-20,57509978	-50,38439989	2017	2745117,238
382	Biomass_thermal	3,8	-20,57509978	-50,38439989	2018	2825543,883
383	Biomass_thermal	3,8	-20,57509978	-50,38439989	2019	2938994,755
384	Biomass_thermal	3,8	-20,57509978	-50,38439989	2020	2930875,66
385	Biomass_thermal	20	-22,94083333	-49,77	2017	14447985,46
386	Biomass_thermal	20	-22,94083333	-49,77	2018	14871283,59
387	Biomass_thermal	20	-22,94083333	-49,77	2019	15468393,44
388	Biomass_thermal	20	-22,94083333	-49,77	2020	15425661,37
389	Biomass_thermal	3,7	-23,50046108	-49,03805856	2017	2672877,311
390	Biomass_thermal	3,7	-23,50046108	-49,03805856	2018	2751187,465
391	Biomass_thermal	3,7	-23,50046108	-49,03805856	2019	2861652,787
392	Biomass_thermal	3,7	-23,50046108	-49,03805856	2020	2853747,353
393	Biomass_thermal	16,4	-20,23456566	-50,34386732	2017	11847348,08
394	Biomass_thermal	16,4	-20,23456566	-50,34386732	2018	12194452,55
395	Biomass_thermal	16,4	-20,23456566	-50,34386732	2019	12684082,62
396	Biomass_thermal	16,4	-20,23456566	-50,34386732	2020	12649042,32
397	Biomass_thermal	6,6	-21,9130997	-48,11468741	2017	4767835,203
398	Biomass_thermal	6,6	-21,9130997	-48,11468741	2018	4907523,585
399	Biomass_thermal	6,6	-21,9130997	-48,11468741	2019	5104569,837
400	Biomass_thermal	6,6	-21,9130997	-48,11468741	2020	5090468,252
401	Biomass_thermal	6,5	-22,33879999	-48,40660002	2017	4695595,276
402	Biomass_thermal	6,5	-22,33879999	-48,40660002	2018	4833167,167
403	Biomass_thermal	6,5	-22,33879999	-48,40660002	2019	5027227,87
404	Biomass_thermal	6,5	-22,33879999	-48,40660002	2020	5013339,945
405	Biomass_thermal	40	-23,56777222	-52,42850236	2017	29224819,85
406	Biomass_thermal	40	-23,56777222	-52,42850236	2018	31859376,33
407	Biomass_thermal	40	-23,56777222	-52,42850236	2019	33169669,69
408	Biomass_thermal	40	-23,56777222	-52,42850236	2020	31564406,72
409	Biomass_thermal	14	-22,46577992	-50,49197002	2017	10113589,82
410	Biomass_thermal	14	-22,46577992	-50,49197002	2018	10409898,51
411	Biomass_thermal	14	-22,46577992	-50,49197002	2019	10827875,41
412	Biomass_thermal	14	-22,46577992	-50,49197002	2020	10797962,96
413	Biomass_thermal	12	-21,16681229	-48,81174752	2017	8668791,278
414	Biomass_thermal	12	-21,16681229	-48,81174752	2018	8922770,155
415	Biomass_thermal	12	-21,16681229	-48,81174752	2019	9281036,067
416	Biomass_thermal	12	-21,16681229	-48,81174752	2020	9255396,822
417	Biomass_thermal	56,715	-20,27920967	-48,17553455	2017	40970874,78
418	Biomass_thermal	56,715	-20,27920967	-48,17553455	2018	42171242,45
419	Biomass_thermal	56,715	-20,27920967	-48,17553455	2019	43864496,71
420	Biomass_thermal	56,715	-20,27920967	-48,17553455	2020	43743319,23
421	Biomass_thermal	27,5	-22,78500529	-50,54834123	2017	19865980,01
422	Biomass_thermal	27,5	-22,78500529	-50,54834123	2018	20448014,94
423	Biomass_thermal	27,5	-22,78500529	-50,54834123	2019	21269040,99
424	Biomass_thermal	27,5	-22,78500529	-50,54834123	2020	21210284,38
425	Biomass_thermal	58,4	-21,56073371	-49,86998663	2017	42188117,55
426	Biomass_thermal	58,4	-21,56073371	-49,86998663	2018	43424148,09
427	Biomass_thermal	58,4	-21,56073371	-49,86998663	2019	45167708,86
428	Biomass_thermal	58,4	-21,56073371	-49,86998663	2020	45042931,2
429	Biomass_thermal	12	-23,12600967	-54,19243455	2017	8668791,278
430	Biomass_thermal	12	-23,12600967	-54,19243455	2018	8922770,155
431	Biomass_thermal	12	-23,12600967	-54,19243455	2019	9281036,067
432	Biomass_thermal	12	-23,12600967	-54,19243455	2020	9255396,822
433	Biomass_thermal	73,8	-21,6962	-54,55733	2017	53313066,36
434	Biomass_thermal	73,8	-21,6962	-54,55733	2018	54875036,46
435	Biomass_thermal	73,8	-21,6962	-54,55733	2019	57078371,81
436	Biomass_thermal	73,8	-21,6962	-54,55733	2020	56920690,45
437	Biomass_thermal	65	-15,21700236	-48,98868983	2017	46955952,76
438	Biomass_thermal	65	-15,21700236	-48,98868983	2018	48331671,67
439	Biomass_thermal	65	-15,21700236	-48,98868983	2019	50272278,7
440	Biomass_thermal	65	-15,21700236	-48,98868983	2020	50133399,45
441	Biomass_thermal	7,3	-15,21519999	-49,09690008	2017	5273514,694
442	Biomass_thermal	7,3	-15,21519999	-49,09690008	2018	5428018,511
443	Biomass_thermal	7,3	-15,21519999	-49,09690008	2019	5645963,607
444	Biomass_thermal	7,3	-15,21519999	-49,09690008	2020	5630366,4
445	Biomass_thermal	4,4	-17,8225	-50,5393	2017	3178556,802
446	Biomass_thermal	4,4	-17,8225	-50,5393	2018	3271682,39
447	Biomass_thermal	4,4	-17,8225	-50,5393	2019	3403046,558
448	Biomass_thermal	4,4	-17,8225	-50,5393	2020	3393645,501
449	Biomass_thermal	15	-17,96928201	-50,3169228	2017	10835989,1
450	Biomass_thermal	15	-17,96928201	-50,3169228	2018	11153462,69
451	Biomass_thermal	15	-17,96928201	-50,3169228	2019	11601295,08
452	Biomass_thermal	15	-17,96928201	-50,3169228	2020	11569246,03
453	Biomass_thermal	46,52	-18,07075777	-49,67077183	2017	33606014,19
454	Biomass_thermal	46,52	-18,07075777	-49,67077183	2018	34590605,64
455	Biomass_thermal	46,52	-18,07075777	-49,67077183	2019	35979483,15
456	Biomass_thermal	46,52	-18,07075777	-49,67077183	2020	35880088,35
457	Biomass_thermal	27,2	-13,78094966	-57,84057455	2017	19649260,23
458	Biomass_thermal	27,2	-13,78094966	-57,84057455	2018	20224945,69
459	Biomass_thermal	27,2	-13,78094966	-57,84057455	2019	21037015,08
460	Biomass_thermal	27,2	-13,78094966	-57,84057455	2020	20978899,46
461	Biomass_thermal	37,5	-14,75879801	-57,19577445	2017	27089972,74
462	Biomass_thermal	37,5	-14,75879801	-57,19577445	2018	27883656,74
463	Biomass_thermal	37,5	-14,75879801	-57,19577445	2019	29003237,71
464	Biomass_thermal	37,5	-14,75879801	-57,19577445	2020	28923115,07
465	Biomass_thermal	36	-22,87555556	-52,18083333	2017	26302337,86
466	Biomass_thermal	36	-22,87555556	-52,18083333	2018	28673438,69
467	Biomass_thermal	36	-22,87555556	-52,18083333	2019	29852702,72
468	Biomass_thermal	36	-22,87555556	-52,18083333	2020	28407966,05
469	Biomass_thermal	9	-23,40958889	-53,37387889	2017	6575584,466
470	Biomass_thermal	9	-23,40958889	-53,37387889	2018	7168359,674
471	Biomass_thermal	9	-23,40958889	-53,37387889	2019	7463175,679
472	Biomass_thermal	9	-23,40958889	-53,37387889	2020	7101991,511
473	Biomass_thermal	2,4	-23,90916666	-53,47242222	2017	1753489,191
474	Biomass_thermal	2,4	-23,90916666	-53,47242222	2018	1911562,58
475	Biomass_thermal	2,4	-23,90916666	-53,47242222	2019	1990180,181
476	Biomass_thermal	2,4	-23,90916666	-53,47242222	2020	1893864,403
477	Biomass_thermal	18,4	-23,87400967	-51,83653455	2017	13443417,13
478	Biomass_thermal	18,4	-23,87400967	-51,83653455	2018	14655313,11
479	Biomass_thermal	18,4	-23,87400967	-51,83653455	2019	15258048,06
480	Biomass_thermal	18,4	-23,87400967	-51,83653455	2020	14519627,09
481	Biomass_thermal	50	-23,27075655	-52,48755193	2017	36531024,81
482	Biomass_thermal	50	-23,27075655	-52,48755193	2018	39824220,41
483	Biomass_thermal	50	-23,27075655	-52,48755193	2019	41462087,11
484	Biomass_thermal	50	-23,27075655	-52,48755193	2020	39455508,4
485	Biomass_thermal	50,5	-23,74800967	-52,87333455	2017	36896335,06
486	Biomass_thermal	50,5	-23,74800967	-52,87333455	2018	40222462,61
487	Biomass_thermal	50,5	-23,74800967	-52,87333455	2019	41876707,98
488	Biomass_thermal	50,5	-23,74800967	-52,87333455	2020	39850063,48
489	Biomass_thermal	15	-23,9396111	-53,08800001	2017	10959307,44
490	Biomass_thermal	15	-23,9396111	-53,08800001	2018	11947266,12
491	Biomass_thermal	15	-23,9396111	-53,08800001	2019	12438626,13
492	Biomass_thermal	15	-23,9396111	-53,08800001	2020	11836652,52
493	Biomass_thermal	4,365	-23,69424444	-52,20846944	2017	3189158,466
494	Biomass_thermal	4,365	-23,69424444	-52,20846944	2018	3476654,442
495	Biomass_thermal	4,365	-23,69424444	-52,20846944	2019	3619640,205
496	Biomass_thermal	4,365	-23,69424444	-52,20846944	2020	3444465,883
497	Biomass_thermal	3,4	-23,39527666	-52,08389855	2017	2484109,687
498	Biomass_thermal	3,4	-23,39527666	-52,08389855	2018	2708046,988
499	Biomass_thermal	3,4	-23,39527666	-52,08389855	2019	2819421,923
500	Biomass_thermal	3,4	-23,39527666	-52,08389855	2020	2682974,571
501	Biomass_thermal	20	-23,09315441	-49,94125682	2017	14612409,92
502	Biomass_thermal	20	-23,09315441	-49,94125682	2018	15929688,16
503	Biomass_thermal	20	-23,09315441	-49,94125682	2019	16584834,84
504	Biomass_thermal	20	-23,09315441	-49,94125682	2020	15782203,36
505	Biomass_thermal	3,6	-23,68217301	-50,41424937	2017	2630233,786
506	Biomass_thermal	3,6	-23,68217301	-50,41424937	2018	2867343,869
507	Biomass_thermal	3,6	-23,68217301	-50,41424937	2019	2985270,272
508	Biomass_thermal	3,6	-23,68217301	-50,41424937	2020	2840796,605
509	Biomass_thermal	6	-23,15999345	-50,10409942	2017	4383722,977
510	Biomass_thermal	6	-23,15999345	-50,10409942	2018	4778906,449
511	Biomass_thermal	6	-23,15999345	-50,10409942	2019	4975450,453
512	Biomass_thermal	6	-23,15999345	-50,10409942	2020	4734661,008
513	Biomass_thermal	4	-22,88915966	-51,39313455	2017	2922481,985
514	Biomass_thermal	4	-22,88915966	-51,39313455	2018	3185937,633
515	Biomass_thermal	4	-22,88915966	-51,39313455	2019	3316966,969
516	Biomass_thermal	4	-22,88915966	-51,39313455	2020	3156440,672
517	Biomass_thermal	3,6	-23,68190967	-51,68313455	2017	2630233,786
518	Biomass_thermal	3,6	-23,68190967	-51,68313455	2018	2867343,869
519	Biomass_thermal	3,6	-23,68190967	-51,68313455	2019	2985270,272
520	Biomass_thermal	3,6	-23,68190967	-51,68313455	2020	2840796,605
521	Biomass_thermal	4,2	-23,07075	-47,37063	2017	3034076,947
522	Biomass_thermal	4,2	-23,07075	-47,37063	2018	3122969,554
523	Biomass_thermal	4,2	-23,07075	-47,37063	2019	3248362,623
524	Biomass_thermal	4,2	-23,07075	-47,37063	2020	3239388,888
525	Biomass_thermal	3,8	-20,30130878	-42,69056232	2017	2745117,238
526	Biomass_thermal	3,8	-20,30130878	-42,69056232	2018	2825543,883
527	Biomass_thermal	3,8	-20,30130878	-42,69056232	2019	2938994,755
528	Biomass_thermal	3,8	-20,30130878	-42,69056232	2020	2930875,66
529	Biomass_thermal	6,4	-21,72036753	-47,64046316	2017	4623355,348
530	Biomass_thermal	6,4	-21,72036753	-47,64046316	2018	4758810,75
531	Biomass_thermal	6,4	-21,72036753	-47,64046316	2019	4949885,902
532	Biomass_thermal	6,4	-21,72036753	-47,64046316	2020	4936211,638
533	Biomass_thermal	2,22	-30,33200967	-54,31053455	2017	1621977,502
534	Biomass_thermal	2,22	-30,33200967	-54,31053455	2018	1768195,386
535	Biomass_thermal	2,22	-30,33200967	-54,31053455	2019	1840916,668
536	Biomass_thermal	2,22	-30,33200967	-54,31053455	2020	1751824,573
537	Biomass_thermal	15	-18,87200967	-49,25243455	2017	10835989,1
538	Biomass_thermal	15	-18,87200967	-49,25243455	2018	11153462,69
539	Biomass_thermal	15	-18,87200967	-49,25243455	2019	11601295,08
540	Biomass_thermal	15	-18,87200967	-49,25243455	2020	11569246,03
541	Biomass_thermal	16,2	-22,00950967	-47,99263455	2017	11702868,23
542	Biomass_thermal	16,2	-22,00950967	-47,99263455	2018	12045739,71
543	Biomass_thermal	16,2	-22,00950967	-47,99263455	2019	12529398,69
544	Biomass_thermal	16,2	-22,00950967	-47,99263455	2020	12494785,71
545	Biomass_thermal	4,8	-22,79888889	-47,66111111	2017	3467516,511
546	Biomass_thermal	4,8	-22,79888889	-47,66111111	2018	3569108,062
547	Biomass_thermal	4,8	-22,79888889	-47,66111111	2019	3712414,427
548	Biomass_thermal	4,8	-22,79888889	-47,66111111	2020	3702158,729
549	Biomass_thermal	1,52	-22,66365	-50,21668	2017	1098046,895
550	Biomass_thermal	1,52	-22,66365	-50,21668	2018	1130217,553
551	Biomass_thermal	1,52	-22,66365	-50,21668	2019	1175597,902
552	Biomass_thermal	1,52	-22,66365	-50,21668	2020	1172350,264
553	Biomass_thermal	101,875	-19,94484195	-47,81275575	2017	73594425,96
554	Biomass_thermal	101,875	-19,94484195	-47,81275575	2018	75750600,8
555	Biomass_thermal	101,875	-19,94484195	-47,81275575	2019	78792129,11
556	Biomass_thermal	101,875	-19,94484195	-47,81275575	2020	78574462,6
557	Biomass_thermal	75	-22,63570967	-47,67492455	2017	54179945,49
558	Biomass_thermal	75	-22,63570967	-47,67492455	2018	55767313,47
559	Biomass_thermal	75	-22,63570967	-47,67492455	2019	58006475,42
560	Biomass_thermal	75	-22,63570967	-47,67492455	2020	57846230,14
561	Biomass_thermal	58	-21,10566967	-48,06798455	2017	41899157,84
562	Biomass_thermal	58	-21,10566967	-48,06798455	2018	43126722,42
563	Biomass_thermal	58	-21,10566967	-48,06798455	2019	44858340,99
564	Biomass_thermal	58	-21,10566967	-48,06798455	2020	44734417,97
565	Biomass_thermal	10	-21,48338225	-47,76943429	2017	7223992,732
566	Biomass_thermal	10	-21,48338225	-47,76943429	2018	7435641,796
567	Biomass_thermal	10	-21,48338225	-47,76943429	2019	7734196,722
568	Biomass_thermal	10	-21,48338225	-47,76943429	2020	7712830,685
569	Biomass_thermal	7	-21,59470567	-48,36364455	2017	5056794,912
570	Biomass_thermal	7	-21,59470567	-48,36364455	2018	5204949,257
571	Biomass_thermal	7	-21,59470567	-48,36364455	2019	5413937,706
572	Biomass_thermal	7	-21,59470567	-48,36364455	2020	5398981,479
573	Biomass_thermal	11,2	-21,57972222	-50,43166667	2017	8090871,86
574	Biomass_thermal	11,2	-21,57972222	-50,43166667	2018	8327918,812
575	Biomass_thermal	11,2	-21,57972222	-50,43166667	2019	8662300,329
576	Biomass_thermal	11,2	-21,57972222	-50,43166667	2020	8638370,367
577	Biomass_thermal	56,078	-22,24911111	-50,6525	2017	40510706,44
578	Biomass_thermal	56,078	-22,24911111	-50,6525	2018	41697592,06
579	Biomass_thermal	56,078	-22,24911111	-50,6525	2019	43371828,38
580	Biomass_thermal	56,078	-22,24911111	-50,6525	2020	43252011,91
581	Biomass_thermal	16	-21,79036	-48,17444	2017	11558388,37
582	Biomass_thermal	16	-21,79036	-48,17444	2018	11897026,87
583	Biomass_thermal	16	-21,79036	-48,17444	2019	12374714,76
584	Biomass_thermal	16	-21,79036	-48,17444	2020	12340529,1
585	Biomass_thermal	5	-20,92946223	-48,5072133	2017	3611996,366
586	Biomass_thermal	5	-20,92946223	-48,5072133	2018	3717820,898
587	Biomass_thermal	5	-20,92946223	-48,5072133	2019	3867098,361
588	Biomass_thermal	5	-20,92946223	-48,5072133	2020	3856415,342
589	Biomass_thermal	3,04	-22,58944444	-48,77638889	2017	2196093,79
590	Biomass_thermal	3,04	-22,58944444	-48,77638889	2018	2260435,106
591	Biomass_thermal	3,04	-22,58944444	-48,77638889	2019	2351195,804
592	Biomass_thermal	3,04	-22,58944444	-48,77638889	2020	2344700,528
593	Biomass_thermal	23	-21,11628967	-47,95136455	2017	16615183,28
594	Biomass_thermal	23	-21,11628967	-47,95136455	2018	17101976,13
595	Biomass_thermal	23	-21,11628967	-47,95136455	2019	17788652,46
596	Biomass_thermal	23	-21,11628967	-47,95136455	2020	17739510,58
597	Biomass_thermal	63,7	-21,86566667	-51,26058333	2017	46016833,7
598	Biomass_thermal	63,7	-21,86566667	-51,26058333	2018	47365038,24
599	Biomass_thermal	63,7	-21,86566667	-51,26058333	2019	49266833,12
600	Biomass_thermal	63,7	-21,86566667	-51,26058333	2020	49130731,46
601	Biomass_thermal	30	-22,93118874	-51,9513959	2017	21918614,89
602	Biomass_thermal	30	-22,93118874	-51,9513959	2018	23894532,25
603	Biomass_thermal	30	-22,93118874	-51,9513959	2019	24877252,26
604	Biomass_thermal	30	-22,93118874	-51,9513959	2020	23673305,04
605	Biomass_thermal	30	-8,22388893	-35,27177774	2017	16175716,55
606	Biomass_thermal	30	-8,22388893	-35,27177774	2018	17415565,94
607	Biomass_thermal	30	-8,22388893	-35,27177774	2019	15052899,02
608	Biomass_thermal	30	-8,22388893	-35,27177774	2020	15503345,83
609	Biomass_thermal	44	-21,50855556	-49,21244444	2017	31785568,02
610	Biomass_thermal	44	-21,50855556	-49,21244444	2018	32716823,9
611	Biomass_thermal	44	-21,50855556	-49,21244444	2019	34030465,58
612	Biomass_thermal	44	-21,50855556	-49,21244444	2020	33936455,01
613	Biomass_thermal	0,302	-21,242395	-48,23506194	2017	218164,5805
614	Biomass_thermal	0,302	-21,242395	-48,23506194	2018	224556,3822
615	Biomass_thermal	0,302	-21,242395	-48,23506194	2019	233572,741
616	Biomass_thermal	0,302	-21,242395	-48,23506194	2020	232927,4867
617	Biomass_thermal	1,2	-22,81454306	-50,079125	2017	866879,1278
618	Biomass_thermal	1,2	-22,81454306	-50,079125	2018	892277,0155
619	Biomass_thermal	1,2	-22,81454306	-50,079125	2019	928103,6067
620	Biomass_thermal	1,2	-22,81454306	-50,079125	2020	925539,6822
621	Biomass_thermal	54	-20,74780967	-47,42183455	2017	39009560,75
622	Biomass_thermal	54	-20,74780967	-47,42183455	2018	40152465,7
623	Biomass_thermal	54	-20,74780967	-47,42183455	2019	41764662,3
624	Biomass_thermal	54	-20,74780967	-47,42183455	2020	41649285,7
625	Biomass_thermal	4	-21,56051433	-49,8698453	2017	2889597,093
626	Biomass_thermal	4	-21,56051433	-49,8698453	2018	2974256,718
627	Biomass_thermal	4	-21,56051433	-49,8698453	2019	3093678,689
628	Biomass_thermal	4	-21,56051433	-49,8698453	2020	3085132,274
629	Biomass_thermal	5	-21,05867212	-50,46474346	2017	3611996,366
630	Biomass_thermal	5	-21,05867212	-50,46474346	2018	3717820,898
631	Biomass_thermal	5	-21,05867212	-50,46474346	2019	3867098,361
632	Biomass_thermal	5	-21,05867212	-50,46474346	2020	3856415,342
633	Biomass_thermal	1,968	-22,23870689	-48,47626309	2017	1421681,77
634	Biomass_thermal	1,968	-22,23870689	-48,47626309	2018	1463334,305
635	Biomass_thermal	1,968	-22,23870689	-48,47626309	2019	1522089,915
636	Biomass_thermal	1,968	-22,23870689	-48,47626309	2020	1517885,079
637	Biomass_thermal	60	-23,48905967	-48,12474455	2017	43343956,39
638	Biomass_thermal	60	-23,48905967	-48,12474455	2018	44613850,78
639	Biomass_thermal	60	-23,48905967	-48,12474455	2019	46405180,33
640	Biomass_thermal	60	-23,48905967	-48,12474455	2020	46276984,11
641	Biomass_thermal	30	-19,80914552	-48,72552628	2017	21671978,2
642	Biomass_thermal	30	-19,80914552	-48,72552628	2018	22306925,39
643	Biomass_thermal	30	-19,80914552	-48,72552628	2019	23202590,17
644	Biomass_thermal	30	-19,80914552	-48,72552628	2020	23138492,05
645	Biomass_thermal	24	-19,70461967	-50,32885455	2017	17337582,56
646	Biomass_thermal	24	-19,70461967	-50,32885455	2018	17845540,31
647	Biomass_thermal	24	-19,70461967	-50,32885455	2019	18562072,13
648	Biomass_thermal	24	-19,70461967	-50,32885455	2020	18510793,64
649	Biomass_thermal	4,8	-20,90855285	-50,41105429	2017	3467516,511
650	Biomass_thermal	4,8	-20,90855285	-50,41105429	2018	3569108,062
651	Biomass_thermal	4,8	-20,90855285	-50,41105429	2019	3712414,427
652	Biomass_thermal	4,8	-20,90855285	-50,41105429	2020	3702158,729
653	Biomass_thermal	28,8	-6,98690966	-35,01433455	2017	15528687,89
654	Biomass_thermal	28,8	-6,98690966	-35,01433455	2018	16718943,3
655	Biomass_thermal	28,8	-6,98690966	-35,01433455	2019	14450783,05
656	Biomass_thermal	28,8	-6,98690966	-35,01433455	2020	14883211,99
657	Biomass_thermal	47	-7,90577967	-35,28467455	2017	25341955,93
658	Biomass_thermal	47	-7,90577967	-35,28467455	2018	27284386,64
659	Biomass_thermal	47	-7,90577967	-35,28467455	2019	23582875,12
660	Biomass_thermal	47	-7,90577967	-35,28467455	2020	24288575,13
661	Biomass_thermal	54,938	-19,9799	-48,2645	2017	39687171,27
662	Biomass_thermal	54,938	-19,9799	-48,2645	2018	40849928,9
663	Biomass_thermal	54,938	-19,9799	-48,2645	2019	42490129,95
664	Biomass_thermal	54,938	-19,9799	-48,2645	2020	42372749,22
665	Biomass_thermal	20,5	-10,15063889	-36,542	2017	11053406,31
666	Biomass_thermal	20,5	-10,15063889	-36,542	2018	11900636,73
667	Biomass_thermal	20,5	-10,15063889	-36,542	2019	10286147,66
668	Biomass_thermal	20,5	-10,15063889	-36,542	2020	10593952,98
669	Biomass_thermal	17,2	-9,01106611	-36,05738806	2017	9274077,488
670	Biomass_thermal	17,2	-9,01106611	-36,05738806	2018	9984924,472
671	Biomass_thermal	17,2	-9,01106611	-36,05738806	2019	8630328,769
672	Biomass_thermal	17,2	-9,01106611	-36,05738806	2020	8888584,941
673	Biomass_thermal	12,6	-8,63692966	-35,26173455	2017	6793800,951
674	Biomass_thermal	12,6	-8,63692966	-35,26173455	2018	7314537,695
675	Biomass_thermal	12,6	-8,63692966	-35,26173455	2019	6322217,586
676	Biomass_thermal	12,6	-8,63692966	-35,26173455	2020	6511405,248
