ID	latitude	longitude	year	pollutant	agency	E_original_Gg	E_lower_Gg	E_upper_Gg	industry	height
-28,45423333	-48,96906967	2018	TSP	EEA	0,142504374	0,037501151	3,750115099	Power	plant	150
-28,45423333	-48,96906967	2019	TSP	EEA	0,167747527	0,044144086	4,414408612	Power	plant	150
-28,45423333	-48,96906967	2020	TSP	EEA	0,172725271	0,045454019	4,545401868	Power	plant	150
-28,45423334	-48,96906967	2017	TSP	EEA	0,203260154	0,053489514	5,348951432	Power	plant	150
-28,45423334	-48,96906967	2018	TSP	EEA	0,197439266	0,051957702	5,195770157	Power	plant	150
-28,45423334	-48,96906967	2019	TSP	EEA	0,232413559	0,061161463	6,116146282	Power	plant	150
-28,45423334	-48,96906967	2020	TSP	EEA	0,239310204	0,062976369	6,297636939	Power	plant	150
-20,10500226	-44,97695126	2017	TSP	EEA	0	0	0	Power	plant	150
-20,10500226	-44,97695126	2018	TSP	EEA	0	0	0	Power	plant	150
-27,23360025	-52,0317881	2017	TSP	EEA	0,002799727	0,00073677	0,073677017	Power	plant	150
-27,23360025	-52,0317881	2018	TSP	EEA	0,002719549	0,000715671	0,071567082	Power	plant	150
-27,23360025	-52,0317881	2019	TSP	EEA	0,003201289	0,000842444	0,084244439	Power	plant	150
-27,23360025	-52,0317881	2020	TSP	EEA	0,003296284	0,000867443	0,08674431	Power	plant	150
-1,54139616	-48,7325286	2017	TSP	EEA	0,051123936	0,013453667	1,345366736	Power	plant	150
-1,54139616	-48,7325286	2018	TSP	EEA	0,034395104	0,009051343	0,905134307	Power	plant	150
-1,54139616	-48,7325286	2019	TSP	EEA	0,044534404	0,01171958	1,17195801	Power	plant	150
-1,54139616	-48,7325286	2020	TSP	EEA	0,03180018	0,008368468	0,836846848	Power	plant	150
-2,70675716	-44,35099291	2017	TSP	EEA	0,037018507	0,009741712	0,974171226	Power	plant	150
-2,70675716	-44,35099291	2018	TSP	EEA	0,024905269	0,006554018	0,655401813	Power	plant	150
-2,70675716	-44,35099291	2019	TSP	EEA	0,03224707	0,008486071	0,848607106	Power	plant	150
-2,70675716	-44,35099291	2020	TSP	EEA	0,023026302	0,006059553	0,605955312	Power	plant	150
-2,52462078	-44,29609011	2017	TSP	EEA	0,177283696	0,046653604	4,665360411	Power	plant	150
-2,52462078	-44,29609011	2018	TSP	EEA	0,119272724	0,031387559	3,138755888	Power	plant	150
-2,52462078	-44,29609011	2019	TSP	EEA	0,154433019	0,040640268	4,064026826	Power	plant	150
-2,52462078	-44,29609011	2020	TSP	EEA	0,110274246	0,029019538	2,901953831	Power	plant	150
-3,55240833	-38,80846389	2017	TSP	EEA	0,7730231	0,203427132	20,34271317	Power	plant	150
-3,55240833	-38,80846389	2018	TSP	EEA	0,606360046	0,159568433	15,95684333	Power	plant	150
-3,55240833	-38,80846389	2019	TSP	EEA	0,618934147	0,162877407	16,28774071	Power	plant	150
-3,55240833	-38,80846389	2020	TSP	EEA	0,28316422	0,0745169	7,451689997	Power	plant	150
-31,54575074	-53,65658261	2017	TSP	EEA	0,195980865	0,051573912	5,157391187	Power	plant	150
-31,54575074	-53,65658261	2018	TSP	EEA	0,190368438	0,050096957	5,009695744	Power	plant	150
-31,54575074	-53,65658261	2019	TSP	EEA	0,224090208	0,058971107	5,897110741	Power	plant	150
-31,54575074	-53,65658261	2020	TSP	EEA	0,230739866	0,060721017	6,072101732	Power	plant	150
